"","BPGSA_DiseaseGenes@score"
"GO:0030917",0.135041595902734
"GO:0051895",0.467078268944343
"GO:0032386",0.641751003704242
"GO:0051896",0.00160983869750461
"GO:0032387",0.287028821105134
"GO:0051897",0.0298252187861608
"GO:0032388",0.0047294878845714
"GO:0051898",0.0863315114595142
"GO:0051899",0.886825161438495
"GO:1902170",0.739094087484385
"GO:1902172",0.969335396859324
"GO:1902174",0.828828828828829
"GO:1990770",0.378480742558413
"GO:1902175",0.0610649292716264
"GO:0032370",0.0424532685118629
"GO:1902176",0.122851206331155
"GO:0032371",0.250522649803526
"GO:1902177",0.947564517404665
"GO:1990773",0.187571782199108
"GO:0032372",0.602299968014449
"GO:1902178",0.297202797202797
"GO:0045471",0.00152252537059368
"GO:0032373",0.124142944581463
"GO:1990775",0.286524822695036
"GO:0045472",0.0170372203546003
"GO:0032374",0.0100843337156701
"GO:1904800",0.266666666666667
"GO:1990776",0.265299555920311
"GO:0032375",0.579622991653903
"GO:0030947",0.084300517934435
"GO:1990778",0.133344808521453
"GO:0032376",0.0572690856549307
"GO:0030948",0.610881713550718
"GO:0045475",0.980715571553694
"GO:0038091",0.19892342064691
"GO:0030949",0.0601496924037397
"GO:0038092",0.863017583664209
"GO:0038093",0.761839144115536
"GO:0038094",0.891240745089753
"GO:0034201",0.951981779637836
"GO:0038095",0.468997199202
"GO:0038096",0.704597821533306
"GO:0034203",0.175438596491228
"GO:1904809",0.442857142857143
"GO:0038097",0.212121212121212
"GO:0034204",0.977824727912643
"GO:0034205",0.321019755815664
"GO:0009060",0.982191122799196
"GO:0009062",0.995141888835872
"GO:0009063",7.16356943829033e-06
"GO:0032324",0.514979743910476
"GO:0009064",0.585500596964754
"GO:0009065",0.00336983832008622
"GO:0009066",0.338139295329196
"GO:0009067",0.977970964345787
"GO:0032328",0.607108854246082
"GO:0009068",0.5898781032818
"GO:0032329",0.340562005045625
"GO:0009069",0.04191940958982
"GO:0045428",2.1131930191817e-08
"GO:1902110",0.900707919127479
"GO:0045429",3.23951467175991e-05
"GO:0001905",0.338888888888889
"GO:0001906",2.25349246480601e-05
"GO:0007620",0.701978173947028
"GO:0007621",0.5
"GO:1902115",0.670372261328719
"GO:0007622",0.0801089328921107
"GO:0032310",0.420338932291697
"GO:1902116",0.221732572622109
"GO:0007623",0.176309071541229
"GO:0001909",0.306545838330656
"GO:1902117",0.726090507226581
"GO:0009051",0.776021080368906
"GO:0009052",0.64621946907992
"GO:0007625",0.273740695722067
"GO:0007626",0.65233109765325
"GO:0051865",0.339569832888369
"GO:0009056",9.00920611326904e-08
"GO:0051866",0.396400351185251
"GO:0007628",0.913477244347182
"GO:0009057",0.81556470153848
"GO:0051867",0.486910994764398
"GO:0061091",0.836690612387997
"GO:0009058",0.000452908769265131
"GO:0009059",0.289758182247722
"GO:0061097",0.675422991945471
"GO:0007610",6.67009031357797e-85
"GO:0061098",0.138991750598417
"GO:1902145",0.175600565237871
"GO:0007611",3.65196359275035e-05
"GO:0061099",0.995674848654819
"GO:0007612",0.231856768827177
"GO:0009080",0.377135514799514
"GO:0051851",0.626667124120818
"GO:0032341",0.691694068022981
"GO:0007613",0.293585766407311
"GO:1990743",0.224852359142068
"GO:0009081",0.998830078660796
"GO:0032342",0.603778954517934
"GO:0007614",0.197709428587267
"GO:0009083",0.999222005693925
"GO:0032344",0.425235611066083
"GO:0007616",0.447845240631503
"GO:1904590",0.0643287261323191
"GO:0009084",0.560008378031378
"GO:0032345",0.180047545928348
"GO:0007617",0.273981893627659
"GO:1904591",0.484118873189901
"GO:0045444",0.31266605277917
"GO:1990748",2.1334147044412e-06
"GO:0007618",3.6490383763212e-09
"GO:0032346",0.380251805724607
"GO:0009086",0.649975012493753
"GO:0045445",0.243729410610656
"GO:0032347",0.555861108989212
"GO:0007619",0.815789473684211
"GO:0038061",0.444121057780129
"GO:0032348",0.43921568627451
"GO:0045446",0.0292486657564187
"GO:0032349",0.632258064516129
"GO:0038063",0.901823793296717
"GO:0045448",0.163528923732922
"GO:0038065",0.950508716074505
"GO:0038066",0.911369934019909
"GO:0030900",6.47340410031642e-12
"GO:1990731",0.0965250965250964
"GO:0030901",2.58459090069147e-05
"GO:0032330",0.789837956449723
"GO:0030902",0.000157246475230534
"GO:0009070",0.0904959406530086
"GO:0051881",0.839101715116813
"GO:0032331",0.866353244008992
"GO:0030903",0.990307470847613
"GO:0009071",0.399879932339277
"GO:0051882",0.142153436965186
"GO:0032332",0.592615607728813
"GO:0009072",0.0967891603988748
"GO:0051883",0.752194777272541
"GO:0009073",0.519195265229763
"GO:0009074",0.312402515767356
"GO:0051884",0.892857142857143
"GO:1990737",0.452050816696915
"GO:1990739",0.290488431876607
"GO:0009078",0.217749745905463
"GO:0090090",0.726175411905253
"GO:0090091",0.878404525635859
"GO:0090092",0.955208831700626
"GO:0007631",0.521453175491555
"GO:0007632",2.51796421424194e-05
"GO:0007635",0.17287276897086
"GO:0051873",0.388568248832147
"GO:0051875",0.913597049331846
"GO:0007638",0.240453937082737
"GO:0061061",0.0964111638414999
"GO:0038083",0.110819770529127
"GO:0038084",0.459827309136956
"GO:0038086",0.237280322673581
"GO:0038089",0.174858374596973
"GO:0016973",0.888402754546644
"GO:0051823",0.00905562136488131
"GO:0061050",0.0671357646470859
"GO:0061051",0.614593053962534
"GO:0061052",0.0374111385772713
"GO:0061053",0.806428898484199
"GO:0061054",0.643545698041927
"GO:1902100",0.734541066501294
"GO:0034761",0.0442221103750357
"GO:1902101",0.844499746391449
"GO:0034762",4.15493100700532e-20
"GO:0034763",9.88531706327756e-06
"GO:0034764",7.86200386474498e-09
"GO:1990700",0.897729090449783
"GO:0034765",0.0134357260736216
"GO:1902105",0.781513749305768
"GO:0035993",0.538642732343439
"GO:0035994",0.24983223871145
"GO:0110150",0.535792884082479
"GO:0034766",0.0121725304296367
"GO:1902106",0.891815499328235
"GO:0110151",0.378198334130042
"GO:0035995",0.751383747576238
"GO:0034767",0.00161320754710471
"GO:1902107",0.748989671029099
"GO:1902108",0.988574241755725
"GO:1990705",0.0756412217770069
"GO:0032303",0.563071689621848
"GO:0110154",0.788723347912005
"GO:0035998",0.218503196690485
"GO:0032305",0.300738486541858
"GO:0016925",0.00292563808805782
"GO:0035999",0.0580856530572836
"GO:0032306",0.475405473717023
"GO:0016926",0.460660327878092
"GO:0038020",0.188679245283019
"GO:0110156",0.686274509803922
"GO:1990708",0.110099573257468
"GO:0051817",0.228835574078542
"GO:0061081",0.540330697981436
"GO:1990709",0.0904822039388166
"GO:0032308",0.349802878257124
"GO:0061082",0.500507789946086
"GO:0009048",0.669117647058824
"GO:0061083",0.911111111111111
"GO:0032309",0.0849904972850716
"GO:1904555",0.701130332777755
"GO:1904556",0.452933960918557
"GO:0061084",0.905797101449275
"GO:1904557",0.701197604053473
"GO:0038026",0.0271398026126593
"GO:0038027",0.367394004645102
"GO:0007600",1
"GO:0034754",0.0144782180255831
"GO:0038028",0.364924659172447
"GO:0061088",0.212692800287574
"GO:0034755",0.398395358062862
"GO:0090063",0.167796982891322
"GO:0007601",1
"GO:0038029",0.182692307692308
"GO:0034756",0.0354061143020825
"GO:0007602",0.712031348918235
"GO:0090065",0.64021164021164
"GO:0007603",0.927408327805743
"GO:0090066",8.0676109307283e-05
"GO:0034758",0.0504715669710644
"GO:0007604",0.234848484848485
"GO:0090067",0.346456692913386
"GO:0034759",0.366345637198628
"GO:0007605",0.892028823533996
"GO:0007606",1
"GO:0090068",0.00332425034993453
"GO:0090069",0.370762753811068
"GO:0007608",0.999965235050618
"GO:0000820",0.410075002076847
"GO:0000821",0.683794466403162
"GO:0061072",0.174895303804074
"GO:1904585",0.360703812316716
"GO:0061073",0.27015901386629
"GO:1904586",0.383986928104575
"GO:0061074",0.610116794382447
"GO:1904587",0.932552790840745
"GO:0090050",0.597975257124047
"GO:0038016",0.817199017199017
"GO:0061077",0.0248261248781984
"GO:0090051",0.983055971653083
"GO:1904589",0.307261614265723
"GO:0051835",0.0797601597392788
"GO:0051838",0.726828893245685
"GO:0038043",0.429547141796585
"GO:1904576",0.420817853170006
"GO:0061024",0.0799769158905471
"GO:0034770",0.94152718027302
"GO:1904577",0.452940265468692
"GO:0061025",0.857975306973435
"GO:0061026",0.294501755926251
"GO:1904578",0.683816976494089
"GO:0090080",0.33427802044891
"GO:0090081",0.592927118510824
"GO:1904579",0.683609176134642
"GO:0035962",0.614998205493435
"GO:0090082",0.592013580685248
"GO:0061028",0.642037161184842
"GO:0090083",0.468854788335286
"GO:0000819",0.998007186008001
"GO:0061029",0.00424357084515283
"GO:0034776",0.000101874841952936
"GO:0090084",0.33649711912716
"GO:0032490",0.00750626641290952
"GO:0035964",0.392414484907695
"GO:0035965",0.445378151260504
"GO:0035966",0.75999429339499
"GO:0045190",0.97084741455285
"GO:1902298",0.288944902897562
"GO:0035967",0.620277271263832
"GO:0090087",0.157658235316193
"GO:0032493",0.287433859353397
"GO:0045191",0.554604112498885
"GO:0090088",0.550314465408805
"GO:0032494",0.208882525256484
"GO:0090089",0.285714285714286
"GO:0032495",0.731581573142394
"GO:0032496",0.16139774862468
"GO:0038030",0.909182215257473
"GO:0032497",0.439853564925574
"GO:0038031",0.857142857142857
"GO:0045197",0.263226289590767
"GO:0032499",0.739130434782609
"GO:0038033",0.225315343258892
"GO:0061013",0.337465276626927
"GO:0038034",0.00436531013725694
"GO:1904526",0.627872458730546
"GO:0034720",0.306009932096889
"GO:0045198",0.160375733616286
"GO:0061014",0.993369792835645
"GO:0034721",0.5
"GO:0045199",0.565425572838002
"GO:1904527",0.557823129251701
"GO:1904528",0.925312742076377
"GO:0034723",3.2006812293999e-05
"GO:0090071",0.264096717808533
"GO:1904529",0.5
"GO:0034724",2.8906938463296e-07
"GO:0110110",0.715420672780485
"GO:0090075",0.071055853444391
"GO:0034727",0.192307692307692
"GO:0110111",0.459614310870592
"GO:0034728",0.487106312191035
"GO:0110112",0.155858355413251
"GO:0090077",2.99032614193979e-05
"GO:0110113",0.146708961141951
"GO:1904510",0.293103448275862
"GO:0061040",0.294736842105263
"GO:0061041",0.267711542505104
"GO:0061042",0.756369183829138
"GO:0061043",0.197871658174109
"GO:0061044",0.212706520973761
"GO:0061045",0.101598756105796
"GO:0061046",0.235447727914778
"GO:0061047",0.536431531700363
"GO:0035981",0.0666666666666667
"GO:0090022",0.86539102088053
"GO:0061048",0.299898682877406
"GO:0035983",0.0289231894385115
"GO:0090023",0.595789262614137
"GO:0061049",0.172141916931849
"GO:0035984",0.0322744096049751
"GO:0051801",0.726828893245685
"GO:0090025",0.736382886043626
"GO:0090026",0.47533593527703
"GO:0035987",0.760396188856376
"GO:0035988",0.853978273756391
"GO:1904542",0.290598290598291
"GO:0061030",0.899793692897141
"GO:0110148",0.223580695162783
"GO:1904544",0.340425531914894
"GO:0110149",0.412240858735254
"GO:0061033",0.695644873093715
"GO:1902260",0.960109549892832
"GO:0061035",0.755752784723038
"GO:1902261",0.0627363737486096
"GO:0061036",0.791794043535738
"GO:0035970",0.87143092180876
"GO:0061037",0.657089600013338
"GO:0061038",0.331512198476238
"GO:0035973",0.718602559346618
"GO:1990863",0.290488431876607
"GO:1990864",0.312573443008226
"GO:0045161",0.223702858793226
"GO:0035977",0.6528644356211
"GO:0045162",0.984848484848485
"GO:1904530",0.666666666666667
"GO:0035978",0.538461538461538
"GO:0032465",0.142002774742898
"GO:0045163",0.278787878787878
"GO:1904531",1
"GO:0110135",0.216473386856973
"GO:1990867",0.324324324324324
"GO:1990868",0.649504852382917
"GO:0038001",0.799013189410702
"GO:0045165",0.00444697263803673
"GO:0032467",0.30822609813983
"GO:1990869",0.502509453800325
"GO:0032469",0.891957627008058
"GO:0045167",0.20253164556962
"GO:0038003",0.00165232672549147
"GO:0045168",0.741670044614935
"GO:1902250",0.625
"GO:1902251",0.272727272727273
"GO:0038007",0.756747118830309
"GO:1902253",0.303943638598598
"GO:0090042",0.460691998372613
"GO:1902254",0.3268701349123
"GO:0090043",0.40016444511841
"GO:1902256",0.787878787878788
"GO:0035924",0.0942840003483703
"GO:0090045",0.0271914676838024
"GO:1902259",0.753113690672892
"GO:0090049",0.94060478885224
"GO:0035929",0.0461502561572026
"GO:1990858",1
"GO:0032456",0.306100950052304
"GO:1990859",0.326315789473684
"GO:0097396",0.540645624752033
"GO:0090030",0.905704506294665
"GO:0035910",0.692243445513604
"GO:0097398",0.49327597410781
"GO:0090031",0.900383141762452
"GO:1902283",0.74
"GO:0090032",0.447863247863248
"GO:1902284",0.944764986556682
"GO:0035912",0.398113858703403
"GO:1902285",0.671233487459142
"GO:0090034",0.271889400921659
"GO:0032480",0.805088759338797
"GO:0035914",0.365741437771025
"GO:0051590",0.00319993274115376
"GO:0090035",0.318725099601594
"GO:0032481",0.731485566512675
"GO:1902287",0.608963560808252
"GO:0051591",0.247877390356117
"GO:0051592",0.994944532970722
"GO:0090036",0.222050541104025
"GO:0032482",0.990413494513803
"GO:0090037",0.101025437504389
"GO:0032483",0.564415807059132
"GO:0051593",0.105812596204388
"GO:0032484",0.614897836436848
"GO:0032485",0.61533661945467
"GO:0045184",0.893930810810389
"GO:0051596",0.825
"GO:0032486",0.556186780713425
"GO:0061000",0.0776145978934891
"GO:0051597",0.851932682232156
"GO:0045185",0.000850542929635967
"GO:0032487",0.717741292969121
"GO:0061001",0.00066895897869555
"GO:0032488",0.229475350372421
"GO:0061002",0.16956157703756
"GO:0051598",0.516483516483516
"GO:0051599",0.0459181928823834
"GO:0032489",0.172795744770167
"GO:0045187",0.214894944872062
"GO:0061003",0.312442574385866
"GO:0045188",0.957107843137255
"GO:0061005",0.697658046647245
"GO:0061008",0.615820910125847
"GO:0061009",0.791950699548726
"GO:1902275",0.310005531915139
"GO:0032470",0.578695652173913
"GO:0032471",0.650592885375494
"GO:1990874",0.519486118590033
"GO:1904502",0.179339030331715
"GO:1990878",0.327464788732394
"GO:0045176",0.606019379544588
"GO:1904504",0.186669480264139
"GO:0032479",0.897767350492864
"GO:1904505",0.635535394171928
"GO:1904506",0.603153722622749
"GO:1902221",0.872580975859402
"GO:1904508",0.248677248677249
"GO:1902222",0.931600543916338
"GO:0035930",0.619883040935672
"GO:0035931",0.794602456367162
"GO:1902224",0.660003106068611
"GO:0035932",0.252825371829336
"GO:0035933",0.605365223012282
"GO:1902226",0.694306334261904
"GO:1990822",0.993269942394128
"GO:0035934",0.0263492576509161
"GO:1990823",0.439302100517689
"GO:1902227",0.476514486391572
"GO:0032423",0.589062905719786
"GO:1902229",0.0406618190287056
"GO:0097360",0.772414756640033
"GO:0035938",0.271029592463649
"GO:0032425",0.495827196858125
"GO:0045123",0.070201515430969
"GO:1990828",0.25
"GO:0045124",0.311593359776586
"GO:0032429",0.267284726538487
"GO:0097368",0.575757575757576
"GO:0032410",0.0172475140648353
"GO:0051560",0.818434777669232
"GO:0032411",0.00308103914548281
"GO:1902217",0.586206896551724
"GO:0051561",0.906521739130435
"GO:0032412",0.00630447434888635
"GO:0045110",0.353112367309075
"GO:1902218",0.305476775998183
"GO:0051562",0.740735785953177
"GO:0032413",0.311458837558446
"GO:1902219",0.241576914703957
"GO:0051563",0.43
"GO:0032414",0.516011990976441
"GO:0045112",0.0549073796480543
"GO:0097350",0.842331682172251
"GO:0090009",0.668879969762394
"GO:0032415",0.0248786685068229
"GO:0045113",0.0356214302445092
"GO:0032416",0.125
"GO:0097352",0.977075644490993
"GO:0032417",0.617647058823529
"GO:0051567",0.130062215176667
"GO:0032418",0.607833650164262
"GO:0045116",0.909474858827966
"GO:0051568",0.380885650496001
"GO:0045117",0.951437379277768
"GO:0051569",0.144826923528544
"GO:1990840",0.220767203095329
"GO:0051552",0.462790773319951
"GO:1990845",3.85290375914349e-10
"GO:1904690",0.60809753782469
"GO:0045143",0.888509787861999
"GO:0032446",0.0729434620811051
"GO:0045144",0.593778149203544
"GO:1904692",0.53894552016778
"GO:1904693",0.164579811639701
"GO:0097384",0.202686310225683
"GO:1904694",0.84412955465587
"GO:1902230",0.0847708221194589
"GO:1904697",0.306306306306306
"GO:1902231",0.464732141796241
"GO:0035900",0.0459610077533183
"GO:1902232",0.523460410557185
"GO:1904699",0.338624338624339
"GO:0035902",4.19648879944542e-05
"GO:1990830",0.369909323734863
"GO:1902235",0.797411513505539
"GO:0032430",0.3339730889151
"GO:1902236",0.421331554723425
"GO:1990832",0.466666666666667
"GO:0035904",0.201226619326512
"GO:0051580",0.100298543680039
"GO:0032431",0.885714285714286
"GO:1902237",0.939594456049354
"GO:0035905",0.724610512305152
"GO:0051581",0.673303167420814
"GO:0051582",0.389246054938632
"GO:0035907",0.228590184844876
"GO:0051583",0.38948912640454
"GO:0032434",0.09903503192727
"GO:0045132",0.923123873484094
"GO:0051584",0.0245258956082233
"GO:0032435",0.911017101785746
"GO:0035909",0.38473373571515
"GO:0051585",0.425675675675676
"GO:0032436",0.0102704370930953
"GO:0051586",0.384095546581812
"GO:1990839",0.544002130209027
"GO:0051588",5.65028710765537e-09
"GO:0032438",1
"GO:0045137",0.691982338437093
"GO:0051589",0.181692348525695
"GO:0051570",0.104388264852536
"GO:0051571",0.181962605262607
"GO:0051572",0.401010329642089
"GO:0051573",0.0628520185394636
"GO:0097320",0.972091695048818
"GO:0051574",0.150096863710312
"GO:0097324",0.0969076655052265
"GO:0097326",0.235294117647059
"GO:0097327",0.439671966303233
"GO:1904666",0.529352611872035
"GO:1904667",0.799014778325123
"GO:1904668",0.415294858289753
"GO:1902202",0.226860987426925
"GO:1902203",0.230769230769231
"GO:0032400",1
"GO:0044090",0.0736360471931132
"GO:0044091",0.00932023496871967
"GO:0032401",0.876923076923077
"GO:0044092",0.287511578705773
"GO:0032402",0.781605351170569
"GO:0044093",4.43338096131557e-09
"GO:0045103",0.0182423285488371
"GO:1904651",0.304609218436874
"GO:0045104",0.132070859241061
"GO:0045105",0.0450473167601261
"GO:1990809",0.658974358974359
"GO:0045106",0.210526315789474
"GO:0032409",5.06387595179515e-09
"GO:0097345",0.778300814125305
"GO:0045108",0.262153566560654
"GO:0045109",0.342324083333659
"GO:1904659",0.24707765297665
"GO:0000578",0.705017176860895
"GO:0051541",0.151037187115029
"GO:0097332",0.057045815136389
"GO:0051546",0.89789827739889
"GO:1904683",0.0280924946870722
"GO:0051547",0.711350756402998
"GO:1904684",0.0504722222850896
"GO:0051548",0.487394957983193
"GO:1904685",0.401900359527478
"GO:0051549",0.849192019351705
"GO:0097338",0.250649662334297
"GO:1904688",0.676758813026568
"GO:0044060",0.127056195204225
"GO:0044062",0.156447711241194
"GO:0045292",0.675788428389047
"GO:0044065",0.256794180089407
"GO:0032196",0.743003701363473
"GO:0044068",0.0736587565674802
"GO:1904627",0.909879825995479
"GO:1904628",0.871692946219119
"GO:0044053",1
"GO:0097300",0.433646541998372
"GO:1904612",0.83520287716214
"GO:0044057",2.47908813936325e-17
"GO:1904613",0.583297101449275
"GO:0044058",0.203124603589936
"GO:0097305",5.78038329309807e-07
"GO:0097306",0.673626306455319
"GO:1904616",0.351534322280395
"GO:1904617",0.340425531914894
"GO:1904618",0.563337893296854
